2021-01-22 22:50:11.10657,1237.95,0.92914,1239.51,1.61496
2021-01-22 22:50:21.334591,1237.96,0.28808,1239.19,0.75562
2021-01-22 22:50:31.515359,1237.96,0.78808,1239.16,4.12398
2021-01-22 22:50:41.796317,1239,4.12091,1239.69,4.62244
2021-01-22 22:50:51.957202,1239.31,1.61346,1240.14,4.62093
2021-01-22 22:51:02.146906,1238.75,4.12163,1239.91,4.12169
2021-01-22 22:51:12.752702,1239.05,4.12054,1239.74,4.11275
2021-01-22 22:51:22.949634,1239.49,1.613,1240.18,4.12039
2021-01-22 22:51:33.559531,1238.96,4.11925,1239.73,4.12069
2021-01-22 22:51:43.732646,1237.76,0.0137,1238.54,1.61583
2021-01-22 22:51:53.939842,1236.96,0.01859,1238.07,6.66794
2021-01-22 22:52:04.126875,1234.17,0.29292,1236.14,6.1626
2021-01-22 22:52:14.361092,1234.7,1.61863,1236.13,4.63554
2021-01-22 22:52:24.614794,1234.51,4.13564,1236.1,14.15246
2021-01-22 22:52:35.824966,1233,0.48661,1233.82,1.24675
2021-01-22 22:52:46.056117,1230.61,0.02,1232.22,4.14972
2021-01-22 22:52:57.100714,1230.03,4.09127,1231.6,4.14991
2021-01-22 22:53:07.309461,1230.15,5,1231.58,4.15043
2021-01-22 22:53:17.595592,1228,10.00604,1229,7.6148
2021-01-22 22:53:27.863618,1227.58,0.51003,1228.66,1.62953
2021-01-22 22:53:38.084972,1224.84,0.09415,1225.98,1.2
2021-01-22 22:53:48.291826,1224.06,1.63209,1225.07,11.62393
2021-01-22 22:53:58.48973,1223.7,0.24515,1225.05,1.63428
2021-01-22 22:54:08.701387,1224.03,0.92591,1225.04,4.15911
2021-01-22 22:54:18.881322,1224.43,1.08291,1225.04,1.03829
2021-01-22 22:54:29.062326,1224.94,18.70922,1225.08,223.84611
2021-01-22 22:54:39.226831,1227.33,1.67956,1228.18,1.63091
2021-01-22 22:54:49.409236,1224.59,5,1226.18,19.68059
2021-01-22 22:54:59.587856,1223.62,5,1225.43,0.5
